time,nino12,nino3,nino34,nino4,norte,norteleste,centro,centroleste,cbm,tna,tsa,nat,sat,tasi,wtio,setio,swio,dmi
1854-01-16 12:00:00,25.18786487341783,24.583905873249968,24.014678965576802,25.095379677416425,20.505160031210938,19.436058838586234,23.338483542837636,22.92133899724035,15.691408188395712,23.33296008527527,26.35188798956089,23.94448315912701,26.009808756851267,-2.0653255977242573,26.588602151526608,27.74069691485793,27.077573373096172,-1.1520947633313234
1854-02-15 00:00:00,25.966873917015562,25.13388424862052,25.09095842357019,25.59811442021222,19.975452909052045,19.002334761980226,23.073388444798102,22.582641829127283,16.17928572558642,23.09483472262455,26.700483269878994,23.719627484911175,26.515697878261697,-2.796070393350522,26.822318537041284,27.87777081984147,27.295219671174817,-1.0554522828001858
1854-03-16 12:00:00,26.297477802938484,25.603566952261385,25.636222331521505,26.079643977540883,19.86338084284338,18.907343555502436,23.08534825768888,22.537395837539012,16.145132655802836,23.126809755484405,26.985028917794644,23.73152596508411,26.86353243428502,-3.1320064692009097,27.460104411700126,27.985804765756054,27.743840913609976,-0.5257003540559282
1854-04-16 00:00:00,26.474997032567835,26.342944931966873,26.106823509593745,26.28509393102712,20.302241595383006,19.248341490220504,23.38839101906951,22.72521139250629,14.970349650645963,23.42323316518624,26.98226929919859,23.919938353512173,26.805687181722995,-2.885748828210822,28.108897204514964,27.999607021744108,28.173155449627785,0.10929018277085589
1854-05-16 12:00:00,26.184895448222328,26.296752680674555,26.678821877578773,26.844416280052666,20.916361865668698,19.675818057642775,23.64761139137358,22.99877740710863,13.152113350263656,23.715592036390706,26.54405049512034,24.193970161085456,26.082961683056027,-1.8889915219705706,28.197447270698802,27.876106737025168,27.99842927453745,0.32134053367363435
1854-06-16 00:00:00,25.11167665590165,25.19754305530114,26.262863596734082,27.061493192133554,21.83922123709262,20.502481980325083,24.099985776336588,23.647040878211723,11.43790209715955,24.227030565589743,25.81861930079901,24.777098948400905,25.0199130133727,-0.24281406497179603,27.45720034166183,27.78446344732716,27.117046594257936,-0.32726310566532746
1854-07-16 12:00:00,23.84711988646973,23.82836003747745,25.02687261674101,26.482346474284643,22.46109264233839,21.131362933629934,24.563349280172606,24.29796184688113,10.280698872897014,24.61504218543438,25.079794630911312,25.24294041594843,23.973364043407006,1.2695763725414224,26.6830531129854,27.636073604943988,26.378542277050794,-0.9530204919585863
1854-08-16 12:00:00,23.305921809982525,22.84871050692644,23.46307084785235,25.575457088559162,23.00529720375136,21.710730963154305,24.9993143567927,24.827147202452956,9.783109510889739,24.97278201068579,24.665303848699978,25.574042121693395,23.332607065592274,2.241435056101121,26.528651912831723,27.42379138980657,26.341734576959784,-0.8951394769748475
1854-09-16 00:00:00,23.6479724702918,22.83193382263303,22.65289651232271,24.79994329020993,23.22174529310405,21.979571960849672,25.39010258785678,25.332419684208332,10.012031445105118,25.302410693842802,24.7131982303435,25.962679086329253,23.271065669557817,2.6916134167714354,26.698774611451874,27.502648203961922,26.63877367599649,-0.8038735925100475
1854-10-16 12:00:00,23.83402622156617,23.48180334613922,23.141539898370166,24.680254221712676,23.071094592932113,21.891808186641523,25.33959775196685,25.312300917644805,10.88037948597864,25.285408804389807,25.103029512306698,26.000832896542267,23.789945440386514,2.2108874561557528,26.973312235137257,27.759238336008636,27.030001605957864,-0.7859261008713787
1854-11-16 00:00:00,24.274719578492974,24.075665639522516,23.69455963374607,24.76094699054585,22.3927449212304,21.270044200487526,24.83262500331324,24.635450015912568,12.372248308925101,24.760011212830054,25.617774240009794,25.388790093460052,24.52679730359929,0.8619927898607607,26.993138750610242,27.756972408613372,26.967266261639768,-0.7638336580031293
1854-12-16 12:00:00,24.56594171452008,24.27584544650215,23.87825636213262,25.02440953033683,21.410246479801593,20.400877174239973,24.150616383549742,23.841280961588975,14.230340055389133,24.084465064481236,26.06886619293591,24.703034906292945,25.336155228243495,-0.6331203219505497,26.868582972621972,27.827397144788243,27.08290098680346,-0.9588141721662709
1855-01-16 12:00:00,25.22669453823551,24.845598671327014,24.345210098242138,25.39131524639294,20.511133381544603,19.55028587646946,23.463435191136803,23.086096000149716,15.543988509852927,23.445225005483085,26.46229752077458,24.084928041424103,26.071702017410583,-1.9867739759864804,26.707537554627088,27.964429458627876,27.14074663395463,-1.2568919040007884
1855-02-15 00:00:00,25.904080594488374,25.66050556803616,25.473941367506644,25.896199550409758,20.043874503789866,19.175711598424233,23.2004979102476,22.812161311797986,16.082831264429842,23.22379548053861,26.857482671294086,23.896026230876636,26.68987261496739,-2.7938463840907524,26.889252254158976,28.00343468873519,27.265225724192042,-1.1141824345762146
1855-03-16 12:00:00,26.382331522639724,26.20910315898587,26.167956843784616,26.490948166141276,19.922038653114495,19.111986066348695,23.189014334178733,22.692685647873276,15.956343424768606,23.22135395858402,27.15462176143664,23.837134223582996,27.045591006941894,-3.2084567833588977,27.54665640945926,28.093166071074137,27.793303383097957,-0.546509661614877
1855-04-16 00:00:00,26.417306462579013,26.652802281829526,26.554372784034673,26.83307813320643,20.346517519981603,19.452125006654217,23.409628545646733,22.831169660925013,14.942183099320609,23.46188475542202,27.129696366485614,23.977380331879527,26.967366949681008,-2.989986617801481,28.235147426456106,27.98668319171113,28.273629215090082,0.2484642347449757
1855-05-16 12:00:00,26.0598398433494,26.43383263866471,26.79354823334016,27.07925701971979,21.05972266177055,19.92921558458367,23.725869494876335,23.1124843121989,13.137216774971478,23.79543445039823,26.63938930227823,24.267065555227976,26.23962276275814,-1.9725572075301656,28.31440294702439,27.903911159570434,28.02665896405331,0.41049178745395665
1855-06-16 00:00:00,24.88829443611851,25.144960107604774,26.11358117249103,27.044266932344485,21.973819130505966,20.702334887009627,24.22230981847707,23.80783060059116,11.504710610448273,24.34224997536888,25.872364284555395,24.914376184540593,25.212417295611303,-0.2980411110707095,27.50540977450803,27.8677274217417,27.209076544557544,-0.3623176472336702
1855-07-16 12:00:00,23.880341462395887,23.91138044225933,24.965809458618953,26.497208501667767,22.69746950267561,21.409916639046685,24.70746074187308,24.473704049264548,10.389608496455336,24.78219649841413,25.1411162437251,25.412676737992822,24.320133494649074,1.0925432433437479,26.774505239597982,27.557144961743948,26.574656224519213,-0.7826397221459658
1855-08-16 12:00:00,23.549916488404772,22.981054376857013,23.492605107809293,25.550995586463983,23.290899558096722,21.991895145524392,25.099666174333787,24.926157479953112,9.801240774243032,25.102914313307803,24.709118208037996,25.680764534094763,23.609240954158608,2.071523579936155,26.54974439291899,27.388440887452635,26.381676363612648,-0.8386964945336466
1855-09-16 00:00:00,23.38082737254351,22.865645138178696,22.78859037642808,24.68871914222184,23.386587638190225,22.080175050275884,25.41147186002207,25.31493295781873,10.05585550992631,25.348664149814528,24.709805314735686,25.97517959181952,23.46422931730209,2.510950274517427,26.7800219555022,27.489763564643486,26.68958363046078,-0.709741609141286
1855-10-16 12:00:00,23.93792562964122,23.554650918371483,23.06892013685667,24.551507242142826,23.168195932106713,21.935449590648698,25.34145599951966,25.28625195480992,10.98497263828939,25.298349032899885,25.131967973234765,25.97245757677219,24.000775877590936,1.9716816991812536,27.06245584435142,27.765700319241,27.062238713028368,-0.7032444748895799
1855-11-16 00:00:00,24.520972650744763,24.120411959273834,23.6674092769873,24.7330350881192,22.554931953038118,21.455926092789728,24.8978121246154,24.69552470714166,12.45167958370525,24.850442780106626,25.65540147817108,25.433913720620964,24.72503506051019,0.7088786601107735,27.089910384278134,27.805637659356552,27.097318623341202,-0.715727275078418
1855-12-16 12:00:00,24.8864462816837,24.24918548895567,23.763839410844295,24.924735628885095,21.519068136196537,20.547470084154632,24.234142992788904,23.89391195317725,13.994308450352655,24.164725725191133,26.058663023788036,24.742875263736604,25.409777516571634,-0.6669022528350297,26.948576903543028,27.661195917696524,27.19476940666695,-0.7126190141534963
1856-01-16 12:00:00,25.415411124630825,24.823215946400648,24.33775724637162,25.451146999487378,20.538751066476088,19.582273252958153,23.53298306372041,23.071925714340786,15.377211997218197,23.47428352917727,26.459218620971154,24.0730706522132,26.060911504237236,-1.9878408520240356,26.8026714047778,27.81418299828704,27.308047132258196,-1.0115115935092405
1856-02-15 00:00:00,26.084897445651507,25.60272978270631,25.483763780091444,25.874982962881106,20.017721117612947,19.02047656877704,23.114969549471283,22.565734909271416,16.033573891765947,23.107750475855514,26.856858258386573,23.706103480603606,26.607323473764815,-2.9012199931612095,26.986062720696086,27.9943705420815,27.527983375755237,-1.008307821385415
1856-03-16 12:00:00,26.592935392693075,26.062584210330122,26.05954471912846,26.284281643288065,19.92386029143654,18.968927437396115,23.106127215809167,22.518638229016926,16.004317292162362,23.12691818574459,27.117355450907652,23.695124745911617,26.927477980106367,-3.2323532341947505,27.493652599941942,28.06752059254235,27.812219439096896,-0.5738679926004089
1856-04-16 00:00:00,26.708959541854362,26.55589507439684,26.421134800403475,26.60254911904678,20.26040878056411,19.227954921764614,23.309007813563674,22.669919055334677,14.88542341574899,23.34706378353535,27.063034377873617,23.83643970334422,26.8055854543673,-2.969145751023081,28.117363755522845,27.967755462953054,28.16167700751887,0.14960829256979125
1856-05-16 12:00:00,26.074316100712473,26.32639473724855,26.67458155068248,27.03392133797919,20.941602213994482,19.751081636920023,23.632192515324686,23.01110898386536,13.241667329015403,23.715323803965045,26.594064747359305,24.17287340910893,26.09656204861023,-1.9236886395013002,28.295922701421745,27.94958698540779,28.02321422044604,0.34633571601395374
1856-06-16 00:00:00,24.601001154187713,25.07574944445279,26.0429172452473,26.922288135286767,21.797562734374804,20.478992170971125,24.105654500232358,23.68559888693804,11.525538732832578,24.22643471108518,25.80711725247066,24.80193079863753,25.040607161475712,-0.23867636283818072,27.48447108629606,27.83445680679361,27.15550438443752,-0.34998572049754983
1856-07-16 12:00:00,23.749595639038315,23.532549897540807,24.647772805340622,26.14326811353219,22.457838165653484,21.146092652038543,24.56391233201577,24.31824388208236,10.308046033264072,24.631146311913096,25.055906854323045,25.265099151890393,24.09033059807884,1.1747685538115533,26.608875048200886,27.630489042273023,26.355057249363995,-1.021613994072137
